year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,31255.86,203458.36,177654.75,22573.05,223462.39,301703.31
2018,33159.93,215747.37,190821.06,23462.75,231831.72,316229.84
2019,35768.99,232587.87,207969.85,24678.62,243300.81,335260.7
2020,36980.36,240325.4,218300.77,25269.53,248570.39,345981.83
2021,37844.23,245787.18,227001.56,25708.85,252290.09,354670.83
2022,38495.64,249883.52,234728.53,26046.87,255079.87,362143.14
2023,38936.74,252614.41,241417.95,26289.55,256939.72,368359.92
2024,39306.61,254890.15,243359.62,26497.4,258489.59,370581.89
2025,39750.03,257621.05,250169.41,26745.36,260349.45,376872.03
2026,40349.44,261262.23,262405.59,27096.29,262829.25,387778.27
2027,40797.31,263993.13,269441.96,27354.61,264689.1,394206.46
2028,41175.59,266268.87,276139.57,27582.42,266238.98,400220.47
2029,41695.34,269454.91,283769.61,27875.8,268408.8,407218.18
2030,42004.67,271275.5,290185.09,28074.39,269648.7,412852.51
2031,42608.5,274916.69,303185.99,28433.34,272128.51,424224.71
2032,,,311607.97,,,431912.75
2033,,,319677.02,,,439177.96
2034,,,328791.8,,,447495.91
2035,,,336112.51,,,453889.59
2036,,,344966.41,,,461840.81
