year,Base case cost,Modeled non-residential energy efficiency
2017,378138.091435,390843.599534
2018,402975.869682,412830.235201
2019,436782.84563,443129.322683
2020,452651.426176,456871.144392
2021,463690.438731,466170.93703
2022,471969.698147,472941.206917
2023,477489.204424,477181.458045
2024,482318.772416,480804.220262
2025,487838.278693,485084.363371
2026,494737.66154,490659.096838
2027,500947.106102,495614.955309
2028,505776.674094,499313.826846
2029,511986.118656,504305.966862
2030,515435.810079,506764.926775
2031,523025.13121,513067.01039
