year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,51611.88,267902.23,243583.45,10153.95,110235.86,82524.98
2018,54968.3,285503.06,259125.6,10837.77,117472.81,87942.72
2019,59542.12,309459.74,288346.95,11765.84,127323.1,97760.89
2020,61666.62,320704.71,298562.44,12212.67,131946.71,101310.98
2021,63133.09,328527.3,305668.87,12529.23,135163.14,103780.6
2022,64223.52,334394.25,319699.17,12771.36,137575.45,108273.64
2023,64939.38,338305.54,323351.79,12938.33,139183.66,109539.33
2024,65561.26,341727.92,326547.83,13086.68,140590.85,110646.8
2025,66278.17,345639.22,330200.45,13253.13,142199.06,111912.48
2026,67183.52,350528.34,343876.74,13456.57,144209.33,116262.75
2027,67998.25,354928.54,348097.77,13639.72,146018.56,117721.37
2028,68628.68,358350.93,351380.79,13783.79,147425.75,118855.85
2029,69437.34,362751.13,355601.81,13969.97,149234.99,120314.47
2030,69876.91,365195.69,357946.83,14078.25,150240.12,121124.82
2031,70884.4,370573.72,363105.86,14296.24,152451.41,122907.58
2032,71811.62,375462.84,377540.11,14488.75,154461.67,127493.23
2033,72745.39,380351.96,382354.39,14677.98,156471.94,129152.51
2034,73776.3,385729.99,377644.95,14884.25,158683.23,127931.73
2035,74435.24,389152.37,380927.97,15014.06,160090.41,129066.21
2036,75466.87,394530.4,386087.0,15219.97,162301.71,130848.97
2037,76031.18,397463.87,388901.01,15331.49,163507.86,131821.39
2038,77068.81,402841.9,394060.04,15534.4,165719.15,133604.15
2039,77928.97,407242.11,398281.07,15694.82,167528.39,135062.77
2040,79077.85,413109.05,403909.1,15907.72,169940.71,137007.6
