year,Base case cost,Modeled residential energy efficiency
2017,288198.324973,286927.438757
2018,305773.411212,301122.003742
2019,329939.15479,320981.659029
2020,340923.58369,329571.037577
2021,335868.330449,322581.249893
2022,341366.823418,326479.182211
2023,345173.472397,328955.758931
2024,348134.19938,330730.380681
2025,351940.848359,333242.287969
2026,356593.419333,336491.071698
2027,346483.889079,325120.493664
2028,349329.702954,326847.609026
2029,353395.151346,329621.096501
2030,355834.420382,331036.093064
2031,360306.413614,334183.72364
