year,Base case cost,Modeled residential energy efficiency
2017,1438940.25928,1408594.04227
2018,1536348.76327,1488846.86725
2019,1660504.45483,1590128.32013
2020,1736148.08499,1654970.22647
2021,1799504.19084,1710701.5861
2022,1855516.36017,1760995.19576
2023,1903755.92225,1805422.38472
2024,1939141.56712,1837631.052
2025,1988381.36089,1883058.47266
2026,2041196.37874,1931425.72188
2027,2094678.21772,1980459.79222
2028,2142629.03127,2025233.62818
2029,2197349.25234,2075506.08062
2030,2243153.74423,2118768.99043
2031,2299064.71732,2170232.19489
2032,2347621.04525,2213705.35867
2033,2404802.15382,2266438.69861
2034,2454469.85029,2311023.23093
2035,2494491.48968,2347867.89272
2036,2560267.82553,2407925.6689
