year,Base case diesel consumed,Modeled non-residential ashp
2017,123728.260193,86609.7821726
2018,123728.260193,86609.7821726
2019,123728.260193,86609.7821726
2020,123728.260193,86609.7821726
2021,123728.260193,86609.7821726
2022,123728.260193,86609.7821726
2023,123728.260193,86609.7821726
2024,123728.260193,86609.7821726
2025,123728.260193,86609.7821726
2026,123728.260193,86609.7821726
2027,123728.260193,86609.7821726
2028,123728.260193,86609.7821726
2029,123728.260193,86609.7821726
2030,123728.260193,86609.7821726
2031,123728.260193,86609.7821726
