year,Base case cost,Modeled transmission and interties
2021,524822.622016,
2022,545410.588962,
2023,561224.326805,
2024,575533.431673,
2025,591746.342457,
2026,609915.125192,
2027,628326.882761,
2028,643144.574703,
2029,662557.660234,
2030,676496.26621,
2031,695803.71051,
2032,716331.311038,
2033,734936.995726,
2034,755623.058102,
2035,770856.52375,
2036,794494.503979,
2037,808789.271823,
2038,832918.483781,
2039,850804.298931,
2040,874102.718057,
