year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,54901.96,251297.31,139592.24,16931.83,104563.57,68101.59
2018,58414.48,267433.32,145557.43,17703.65,109260.26,71160.51
2019,62930.96,288179.62,162420.04,18695.11,115298.85,79265.26
2020,65028.51,297861.23,166213.89,19166.31,118116.86,81202.58
2021,66520.28,304776.67,168923.78,19508.26,120129.73,82586.37
2022,67507.42,309386.96,170730.37,19742.38,121471.64,83508.9
2023,68292.2,313075.19,172175.65,19933.76,122545.17,84246.93
2024,68874.9,315841.36,173259.6,20082.2,123350.31,84800.45
2025,69557.37,319068.56,174524.22,20253.04,124289.65,85446.22
2026,70440.13,323217.82,176150.15,20468.12,125497.37,86276.5
2027,71121.37,326445.03,187456.57,20639.8,126436.7,91497.13
2028,71701.84,329211.2,188601.88,20789.76,127241.85,92079.78
2029,72482.92,332899.43,190128.95,20983.67,128315.38,92856.65
2030,72962.8,335204.58,191083.38,21111.7,128986.33,93342.19
2031,73743.83,338892.81,192610.46,21305.48,130059.86,94119.06
