year,Base case cost,Modeled residential energy efficiency
2017,207693.826395,187599.180012
2018,216717.934739,194079.296041
2019,241685.29992,215960.355116
2020,247416.463257,219954.005145
2021,251510.151354,222657.304845
2022,254239.276753,224287.223629
2023,256422.577072,225495.302483
2024,258060.052311,226281.243128
2025,259970.44009,227296.600704
2026,262426.652949,228758.372933
2027,278953.693344,244413.806202
2028,280681.653821,245337.091377
2029,282985.601122,246736.13911
2030,284425.568186,247448.875733
2031,286729.515488,248869.226613
