year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,45126.11,724330.1,1180841.17,48503.16,735674.48,577514.21
2018,48085.74,767227.43,1267307.89,50915.34,767504.06,616256.58
2019,52020.59,824973.84,1376379.86,54096.35,810351.57,665184.06
2020,54120.92,853022.1,1455723.18,55838.61,831163.22,700143.49
2021,55722.98,872820.87,1518517.22,57191.61,845853.8,727678.29
2022,56925.69,886020.05,1580345.77,58233.52,855647.51,754506.31
2023,57935.24,895919.44,1638323.24,59126.36,862992.8,779543.92
2024,58854.56,904168.92,1694570.96,59950.78,869113.88,803765.32
2025,59895.98,914068.31,1754049.46,60873.21,876459.16,829408.51
2026,61061.29,925617.59,1816954.54,61894.97,885028.67,856552.48
2027,62132.79,935516.98,1878064.6,62844.56,892373.95,882853.91
2028,63109.23,943766.46,1937183.86,63721.19,898495.03,908233.8
2029,64328.47,955315.75,2010306.28,64792.38,907064.53,939656.02
2030,65230.51,961915.34,2068000.34,65615.99,911961.39,964342.58
2031,66597.26,975114.52,2145941.59,66807.56,921755.11,997827.27
