year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,17969.61,474093.26,1026998.03,26019.57,1507938.74,1115248.67
2018,20183.93,529475.03,1116168.62,26394.41,1520734.76,1137714.86
2019,23061.62,603317.4,1223008.59,26765.04,1537796.12,1157053.23
2020,24538.57,640238.58,1281844.16,26987.35,1546326.79,1170082.43
2021,25563.53,664852.7,1328122.03,27175.28,1552013.91,1183232.38
2022,26385.28,685364.47,1359290.09,27293.24,1556753.18,1189063.93
2023,26871.78,697671.53,1379429.52,27356.31,1559596.74,1193458.33
2024,27238.34,707927.41,1389924.24,27368.64,1561966.37,1193045.82
2025,27769.12,722285.65,1405905.51,27404.9,1565283.86,1193349.19
2026,28390.35,738695.06,1424560.62,27461.74,1569075.27,1194003.75
2027,28894.12,751002.13,1448407.63,27541.49,1571918.83,1200647.61
2028,29398.14,763309.19,1468769.2,27620.63,1574762.39,1205063.62
2029,29664.34,777667.42,1447605.35,27407.81,1578079.87,1182865.54
2030,29759.75,785872.13,1428640.2,27237.05,1579975.58,1166274.53
2031,30244.03,802281.55,1431000.31,27176.36,1583766.99,1157788.7
2032,31040.93,820742.14,1466166.88,27340.54,1588032.33,1167695.74
2033,31826.64,837151.55,1510747.22,27552.0,1591823.74,1184093.88
2034,32678.28,855612.14,1554758.95,27755.96,1596089.08,1198638.98
2035,33136.45,865868.03,1580368.56,27854.31,1598458.72,1207252.04
2036,33780.49,884328.62,1596934.8,27875.94,1602724.06,1205905.66
2037,33995.88,894584.5,1586003.86,27769.79,1605093.69,1193964.86
2038,34547.34,913045.09,1589399.54,27720.4,1609359.03,1185670.84
2039,35057.37,927403.33,1603763.35,27750.62,1612676.51,1185816.85
2040,35882.87,947915.1,1634501.01,27871.99,1617415.78,1191606.53
