year,annotation,Electricity price ($/kwh)
2002,,0.8
2003,,0.8
2004,,0.79
2005,,0.8
2006,,0.8
2007,,0.93
2008,,1.17
2009,,1.25
2012,,1.7
2013,,1.77
2016,start of forecast,1.08
2017,,1.15
2018,,1.2
2019,,1.27
2020,,1.3
2021,,1.32
2022,,1.34
2023,,1.35
2024,,1.36
2025,,1.37
2026,,1.38
2027,,1.39
2028,,1.4
2029,,1.41
2030,,1.42
2031,,1.43
2032,,1.45
2033,,1.46
2034,,1.47
2035,,1.48
2036,,1.5
2037,,1.5
2038,,1.52
2039,,1.53
2040,,1.54
