year,Base case cost,Modeled transmission and interties
2021,209937.77445,
2022,216471.555925,
2023,220963.251309,
2024,224521.442908,
2025,228987.807782,
2026,234789.239521,
2027,239233.253945,
2028,242995.579652,
2029,248365.647711,
2030,251721.940247,
2031,257763.266813,
2032,263219.011596,
2033,268947.431865,
2034,275023.774136,
2035,278717.558464,
2036,285066.576221,
2037,288396.793233,
2038,294727.185616,
2039,299713.570954,
2040,307023.65805,
