year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,20506.8,237775.06,134029.28,29154.57,221555.43,81861.19
2018,22281.23,258386.55,143817.94,30900.9,234887.65,86787.22
2019,24791.18,287526.93,157657.09,33373.5,253736.64,93751.62
2020,25952.3,301031.01,158849.43,34514.58,262471.53,94426.95
2021,26806.2,310981.38,163424.62,35351.5,268907.77,96742.46
2022,27413.7,318088.79,166692.61,35943.59,273505.09,98396.39
2023,27835.98,323063.98,163426.32,36351.06,276723.21,96863.49
2024,28197.64,327328.42,165322.67,36699.72,279481.6,97829.03
2025,28621.15,332303.61,161841.55,37110.33,282699.72,96206.73
2026,29168.09,338700.28,164589.41,37644.08,286837.3,97614.81
2027,29591.83,343675.47,166726.63,38055.38,290055.42,98709.98
2028,29953.76,347939.91,168558.53,38405.0,292813.81,99648.7
2029,30443.61,353625.84,171001.07,38888.21,296491.66,100900.32
2030,30748.37,357179.54,166458.2,39186.98,298790.32,98777.37
2031,31296.27,363576.21,169109.39,39723.22,302927.9,100145.22
2032,31839.98,369972.88,171760.58,40249.89,307065.49,101513.07
2033,32382.53,376369.55,168052.3,40773.98,311203.07,99855.01
2034,32986.42,383476.96,170890.66,41358.9,315800.38,101330.14
2035,33347.09,387741.41,166062.35,41706.14,318558.77,99117.78
2036,33954.25,394848.82,168793.3,42298.71,323156.09,100548.21
2037,34255.8,398402.52,170158.77,42590.42,325454.74,101263.43
2038,34864.29,405509.93,172889.72,43186.11,330052.06,102693.85
2039,35348.93,411195.86,175074.47,43657.85,333729.91,103838.2
2040,36015.75,419014.01,171074.59,44307.55,338786.96,102117.55
