year,Base case cost,Modeled residential energy efficiency
2017,215890.465726,221683.568353
2018,230605.169071,233471.557797
2019,251408.71518,250493.166735
2020,253276.382197,250200.402163
2021,260167.077617,255313.147055
2022,265089.002917,258766.318435
2023,260289.807893,252734.291632
2024,263151.696871,254453.148154
2025,258048.281174,248150.386041
2026,262204.215339,250977.413959
2027,265436.608579,253042.394908
2028,268207.231355,254733.871454
2029,271901.395058,257218.219509
2030,265235.575023,249575.852335
2031,269254.609886,252341.257358
2032,273273.644748,255120.675821
2033,267907.309355,248528.409032
2034,272220.79331,251556.467735
2035,265180.136889,243534.869553
2036,269341.510509,246436.614101
