year,Base case cost,Modeled non-residential energy efficiency
2017,459330.492779,495533.558729
2018,493274.19362,523812.271508
2019,541263.563775,564753.821405
2020,563502.540188,582624.963816
2021,579889.154387,595290.537755
2022,591593.878815,603800.333693
2023,599787.185915,609204.169097
2024,606810.020572,613602.830053
2025,615003.327671,619097.128421
2026,625537.579656,626736.95891
2027,633730.886756,632317.529471
2028,640753.721413,636888.783376
2029,650117.500955,643602.571781
2030,655969.863169,647203.230677
2031,666504.115154,655046.425459
