year,Base case cost,Modeled residential energy efficiency
2017,634455.022521,676632.527144
2018,690972.033412,722243.851478
2019,762468.272022,778939.515475
2020,800552.11455,809623.070697
2021,824605.067726,829002.158205
2022,838867.648034,839369.850458
2023,852800.174017,850575.954801
2024,862751.97829,858580.315046
2025,870635.970644,863737.885761
2026,880285.493293,870271.497965
2027,894021.292535,881280.875568
2028,899451.211004,884373.861203
2029,906646.659767,888842.888327
2030,909805.179181,890053.963714
2031,918541.327678,895674.201766
2032,928944.6431,902572.117937
2033,932217.427822,902339.503409
2034,941988.407293,908605.083629
2035,937088.969946,901758.202255
2036,948091.507131,908865.851383
