year,Base case cost,Modeled residential energy efficiency
2017,1204114.31943,1113462.38296
2018,1297868.68145,1191988.29954
2019,1414429.36776,1289425.8347
2020,1495855.87824,1359778.46416
2021,1568164.73919,1423308.92769
2022,1632695.85872,1480912.7368
2023,1702810.82032,1545064.67884
2024,1771384.36474,1608195.18836
2025,1833867.06325,1664868.1288
2026,1909378.98263,1734201.7922
2027,1983282.31514,1802441.52816
2028,2055335.24987,1869343.8333
2029,2133990.71107,1942032.64321
2030,2204838.0771,2008307.94846
2031,2285508.62922,2083144.78243
2032,2370447.6882,2161871.8171
2033,2453455.74577,2239172.93146
2034,2551172.26663,2330801.23167
2035,2640167.18445,2415094.99878
2036,2730157.40465,2499115.06666
