year,Base case diesel consumed,Modeled non-residential ashp
2017,44660.8790414,14523.5596387
2018,44660.8790414,14523.5596387
2019,44660.8790414,14523.5596387
2020,44660.8790414,14523.5596387
2021,44660.8790414,14523.5596387
2022,43565.0279822,13427.7085795
2023,43565.0279822,13427.7085795
2024,43565.0279822,13427.7085795
2025,43565.0279822,13427.7085795
2026,42469.1769231,12331.8575203
2027,42469.1769231,12331.8575203
2028,42469.1769231,12331.8575203
2029,41373.3258639,11236.0064612
2030,41373.3258639,11236.0064612
2031,40277.4748047,10140.155402
