year,population
2003,103.0
2004,99.0
2005,101.0
2006,101.0
2007,87.0
2008,109.0
2009,110.0
2010,108.0
2011,111.0
2012,111.0
2013,112.0
2014,112.0
2015,112.0
2016,112.0
2017,111.0
2018,111.0
2019,111.0
2020,110.0
2021,110.0
2022,109.0
2023,108.0
2024,108.0
2025,107.0
2026,106.0
2027,106.0
2028,105.0
2029,104.0
2030,103.0
2031,102.0
2032,101.0
2033,99.0
2034,98.0
2035,97.0
2036,95.0
2037,94.0
2038,93.0
2039,92.0
2040,90.0
