year,Base case cost,Modeled residential energy efficiency
2017,302541.961921,309076.773769
2018,329597.82645,330349.603662
2019,367979.401711,360527.339092
2020,386226.380114,374874.131345
2021,398810.503151,384768.47083
2022,399423.038161,383229.179
2023,405567.550748,388028.799811
2024,411097.612076,392348.458541
2025,417856.575921,397628.041433
2026,415755.218459,393778.324663
2027,421752.182114,398430.396542
2028,427149.449404,402617.261233
2029,423799.180277,397653.121976
2030,428478.712055,401256.740334
2031,425226.472926,396256.141896
2032,433209.085034,402355.905518
2033,429366.650179,396765.111354
2034,437698.125468,403079.24898
2035,431088.032821,395258.753735
2036,438657.507921,400945.380349
