year,Base case cost,Modeled non-residential energy efficiency
2017,313524.309866,308725.869982
2018,330681.69588,324006.951156
2019,353558.210566,344588.39762
2020,363852.642174,353552.168481
2021,371287.509447,359885.493162
2022,376434.725252,364116.74704
2023,379866.202454,366774.312618
2024,382725.76679,368915.258101
2025,386729.15686,372125.337397
2026,390732.54693,375346.91685
2027,394164.024133,378051.048066
2028,397595.501336,380766.146642
2029,401598.891406,384020.634424
2030,403886.542875,385699.544991
2031,407889.932945,388974.706257
