year,Base case cost,Modeled diesel efficiency
2019,116809.632028,258152.956117
2020,121176.718391,258561.416323
2021,124469.462364,258076.677
2022,126194.342354,256248.12576
2023,127465.465095,254086.676465
2024,128445.675401,251738.503689
2025,129544.433068,249574.021722
2026,131053.865022,247857.021214
2027,131832.17862,245547.771009
2028,133035.932322,243695.990812
2029,134501.989688,242151.71796
2030,134680.021144,239503.943217
2031,136116.546876,238066.104818
2032,137809.839092,236925.997606
2033,139488.365491,235835.266768
2034,140884.285226,234548.948945
2035,141733.448906,232825.470732
2036,143868.792769,232329.734292
2037,144701.344904,230706.757869
2038,146319.885171,229854.093732
