year,Base case cost,Modeled residential energy efficiency
2017,223190.317944,225251.140534
2018,232955.500379,234348.919289
2019,254624.250775,255222.449788
2020,260689.04714,260792.973758
2021,265069.177848,264751.779109
2022,268101.576031,267422.256573
2023,270123.174819,269127.800147
2024,281039.127186,279746.623395
2025,283477.648457,281866.601959
2026,285916.169729,283991.847377
2027,288006.330818,285787.279436
2028,299624.881923,297116.124355
2029,302143.392546,299336.430519
2030,303582.541473,300522.375404
2031,306101.052096,302752.149634
