year,population
2003,113.0
2004,106.0
2005,105.0
2006,99.0
2007,104.0
2008,93.0
2009,94.0
2010,94.0
2011,94.0
2012,94.0
2013,93.0
2014,93.0
2015,92.0
2016,92.0
2017,92.0
2018,92.0
2019,93.0
2020,93.0
2021,94.0
2022,94.0
2023,95.0
2024,95.0
2025,96.0
2026,97.0
2027,97.0
2028,98.0
2029,99.0
2030,100.0
2031,101.0
2032,101.0
2033,102.0
2034,102.0
2035,103.0
2036,103.0
2037,104.0
2038,105.0
2039,105.0
2040,106.0
