year,Base case cost,Modeled residential energy efficiency
2017,254441.763835,255496.999275
2018,270145.833228,270875.938383
2019,291832.405246,292149.442298
2020,291850.9464,291925.735472
2021,298694.289845,298579.452505
2022,304096.929406,303816.909525
2023,296643.711165,296228.533407
2024,299415.275384,298878.041325
2025,302879.730658,302210.993608
2026,307383.522514,306568.167228
2027,310847.977788,309904.605088
2028,302224.487418,301160.405293
2029,305884.353343,304689.951674
2030,320202.007027,318901.394595
2031,324705.798883,323266.784553
