year,Base case cost,Modeled non-residential energy efficiency
2017,401311.088805,419120.634517
2018,430542.273497,444519.772448
2019,470909.147596,480239.879824
2020,490396.604057,496714.78626
2021,503620.235227,507440.835459
2022,514059.944046,515630.810673
2023,521019.749925,520641.172062
2024,526587.594628,524399.293843
2025,533547.400507,529475.292935
2026,542595.14815,536511.133097
2027,549554.954029,541649.729284
2028,555818.779321,546175.804155
2029,563474.565788,552016.821357
2030,568346.429903,555315.746732
2031,577394.177546,562499.143189
