year,Base case cost,Modeled solar power (pv)
2016,87001.7379605,
2017,109142.757397,
2018,127573.52062,
2019,152184.001839,
2020,165791.676518,
2021,176745.817144,
2022,187824.72138,
2023,197795.193181,
2024,206443.815309,
2025,215001.802985,
2026,223500.554087,
2027,231595.823365,
2028,239367.968541,
2029,241529.231068,
2030,243035.120666,
2031,249362.528203,
2032,259699.511245,
2033,271602.438959,
2034,283789.786289,
2035,291411.072604,
