year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,23331.79,208022.9,104521.54,40695.56,193288.19,149920.22
2018,25635.85,228651.06,113552.84,42490.32,201891.21,156592.99
2019,28820.92,257137.57,126024.64,44976.43,213771.58,165807.76
2020,30352.53,270889.68,126324.01,46167.64,219506.92,165526.93
2021,31387.69,280221.47,130232.58,46969.92,223398.77,168461.71
2022,32197.43,287588.67,133318.28,47592.13,226471.28,170778.65
2023,32727.91,292500.14,129243.96,47992.98,228519.61,167399.75
2024,33151.34,296429.31,130815.14,48312.54,230158.29,168600.14
2025,33687.56,301340.78,132779.1,48722.85,232206.62,170100.63
2026,34392.72,307725.68,135332.26,49268.72,234869.46,172051.26
2027,34931.5,312637.15,137296.22,49683.38,236917.8,173551.75
2028,35414.14,317057.47,132466.47,50053.42,238761.31,169758.01
2029,36026.45,322460.09,134524.35,50538.71,241014.48,171360.01
2030,36415.03,325898.11,142598.93,50845.86,242448.32,177603.08
2031,37127.98,332283.02,145152.09,51403.62,245111.16,179553.71
