year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,29805.22,2235200.04,1429291.03,22333.89,1988823.92,644314.09
2018,32197.45,2409719.29,1502969.19,23451.61,2084133.35,675191.24
2019,35502.44,2652107.15,1605299.97,24987.83,2216507.56,718076.16
2020,37059.25,2763605.56,1662859.48,25718.88,2277399.7,741666.07
2021,38242.55,2846017.43,1697872.76,26280.87,2322406.93,756323.29
2022,39058.23,2904190.51,1722588.03,26663.6,2354176.74,766669.56
2023,39555.71,2942972.57,1739064.87,26887.1,2375356.61,773567.07
2024,40006.04,2976906.87,1753482.1,27092.96,2393889.0,779602.39
2025,40523.63,3015688.93,1769958.95,27330.25,2415068.87,786499.91
2026,41248.14,3064166.5,1790555.0,27678.89,2441543.71,795121.8
2027,41880.54,3107796.31,1820501.05,27979.13,2465371.07,807063.17
2028,42434.3,3141730.61,1835009.21,28253.68,2483903.46,813129.93
2029,43068.87,3185360.42,1853662.56,28554.73,2507730.82,820930.05
2030,43489.11,3214446.97,1866098.13,28753.43,2523615.72,826130.13
2031,44180.54,3262924.54,1898649.34,29078.48,2550090.57,839122.3
2032,,,1919505.19,,,847834.0
2033,,,1942446.61,,,857416.87
2034,,,1965388.04,,,866999.74
2035,,,1979987.13,,,873097.93
2036,,,2002928.56,,,882680.81
