year,Base case cost,Modeled non-residential energy efficiency
2017,141548.993499,150140.774511
2018,151549.719185,159088.781405
2019,165995.211842,172013.68025
2020,172662.3623,177979.018179
2021,177477.526519,182287.317795
2022,181181.498995,185601.394422
2023,183774.279729,187921.248061
2024,185626.265967,189578.286374
2025,188219.0467,191898.140013
2026,191182.224681,194549.401315
2027,193775.005415,196869.254954
2028,195626.991653,198526.293268
2029,198590.169634,201177.554569
2030,200442.155872,202834.592883
2031,203405.333853,205485.854185
