year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,33352.48,77390.96,142956.78,38147.79,64158.04,102164.11
2018,35913.51,83342.76,151120.63,40547.09,68206.95,108611.53
2019,39614.52,91939.82,162912.85,44016.6,74055.39,117924.48
2020,41320.51,95907.69,162382.5,45613.61,76754.67,119826.24
2021,42551.74,98773.38,166173.79,46765.33,78704.15,122869.68
2022,43497.71,100977.75,169090.16,47649.04,80203.75,125210.8
2023,44158.51,102520.81,171131.62,48264.93,81253.47,126849.58
2024,44629.78,103623.0,166241.45,48703.43,82003.27,125459.73
2025,45291.04,105166.06,168207.82,49320.28,83052.99,127065.73
2026,46047.37,106929.56,170455.1,50026.48,84252.67,128901.17
2027,46708.39,108472.62,172421.47,50642.93,85302.39,130507.17
2028,47179.41,109574.8,173826.02,51081.02,86052.19,131654.31
2029,47935.03,111338.3,169349.48,51785.9,87251.87,130765.47
2030,48408.95,112440.49,170700.4,52229.72,88001.67,131889.2
2031,49166.05,114203.99,172861.86,52937.55,89201.35,133687.18
2032,,,175293.51,,,135709.9
2033,,,177454.97,,,137507.87
2034,,,172744.43,,,136623.71
2035,,,174301.17,,,137944.09
2036,,,176636.27,,,139924.67
