year,Base case cost,Modeled residential energy efficiency
2017,215890.465726,223370.289919
2018,230605.169071,235972.107934
2019,251408.71518,253788.471335
2020,253276.382197,254271.834169
2021,260167.077617,260142.515982
2022,265089.002917,264335.860134
2023,260289.807893,259026.658306
2024,263151.696871,261451.398595
2025,258048.281174,255837.976094
2026,262204.215339,259338.187226
2027,265436.608579,262060.573661
2028,268207.231356,264394.047749
2029,271901.395058,267505.346533
2030,265235.575023,260475.235924
2031,269254.609886,263838.547753
2032,273273.644748,267201.859582
2033,267907.309355,261179.801155
2034,272220.79331,264764.703962
2035,265180.13689,257286.898852
2036,269341.510509,260719.691323
