year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,34734.83,403238.18,692485.68,16489.3,284599.58,358482.84
2018,37174.1,426465.37,739592.79,17304.12,294030.35,375848.73
2019,40525.35,458983.44,795513.6,18388.22,307233.44,395592.38
2020,42226.47,473848.84,831962.53,18977.56,313269.13,409209.76
2021,43602.46,484068.8,854836.4,19499.8,317418.67,417591.77
2022,44789.23,492430.59,882153.26,19959.17,320813.75,428044.93
2023,45805.53,497076.03,903890.77,20418.76,322699.9,436583.37
2024,46662.39,501721.47,918634.03,20784.39,324586.06,442163.68
2025,47633.83,507296.0,942326.64,21188.45,326849.44,451346.22
2026,48897.45,513799.61,967867.06,21731.4,329490.06,461141.2
2027,49910.28,519374.14,992155.69,22154.2,331753.45,470499.73
2028,50945.8,524019.57,1015121.01,22613.18,333639.6,479400.7
2029,51982.15,529594.1,1032367.71,23044.99,335902.99,485787.03
2030,52866.31,533310.45,1054128.92,23440.26,337411.91,494265.63
2031,54047.35,539814.07,1081087.88,23923.68,340052.53,504479.45
2032,55770.45,547246.77,1117890.22,24680.86,343070.37,518559.48
2033,57010.24,553750.38,1137723.81,25190.66,345710.99,525776.46
2034,58350.17,561183.08,1167448.45,25727.64,348728.84,536873.73
2035,59320.07,564899.43,1190497.07,26160.15,350237.76,545732.46
2036,60697.41,572332.13,1220889.27,26712.63,353255.61,557026.84
2037,61861.74,576977.57,1246226.76,27222.31,355141.76,566628.23
2038,63472.89,583481.19,1275474.44,27922.24,357782.38,577517.83
2039,64765.99,589055.71,1303196.17,28471.53,360045.77,587890.04
2040,66345.0,597417.5,1336854.71,29096.29,363440.84,600215.69
