year,Base case diesel consumed,Modeled non-residential ashp
2017,49066.3276326,34346.4293576
2018,49066.3276326,34346.4293576
2019,49066.3276326,34346.4293576
2020,49066.3276326,34346.4293576
2021,49066.3276326,34346.4293576
2022,49066.3276326,34346.4293576
2023,49066.3276326,34346.4293576
2024,49066.3276326,34346.4293576
2025,49066.3276326,34346.4293576
2026,49066.3276326,34346.4293576
2027,49066.3276326,34346.4293576
2028,49066.3276326,34346.4293576
2029,49066.3276326,34346.4293576
2030,49066.3276326,34346.4293576
2031,49066.3276326,34346.4293576
