year,Base case cost,Modeled residential energy efficiency
2017,325392.35017,308793.431768
2018,347042.260054,325889.234113
2019,377771.164406,350511.90806
2020,391738.848203,361292.257452
2021,402214.61105,369202.992129
2022,409896.837138,374821.222803
2023,414785.526467,378146.536272
2024,419674.215795,381488.664314
2025,424562.905124,384847.212883
2026,430848.362833,389376.864845
2027,436435.436351,393344.642777
2028,429663.372855,385089.4268
2029,435100.178075,388937.163623
2030,439177.78199,391681.984136
2031,445294.187862,396117.298152
