year,population
2003,127.0
2004,122.0
2005,128.0
2006,139.0
2007,140.0
2008,133.0
2009,126.0
2010,128.0
2011,122.0
2012,122.0
2013,123.0
2014,123.0
2015,123.0
2016,124.0
2017,124.0
2018,124.0
2019,124.0
2020,124.0
2021,124.0
2022,123.0
2023,123.0
2024,123.0
2025,123.0
2026,122.0
2027,122.0
2028,122.0
2029,121.0
2030,120.0
2031,120.0
2032,120.0
2033,120.0
2034,119.0
2035,119.0
2036,119.0
2037,118.0
2038,118.0
2039,118.0
2040,117.0
