year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,5368.69,110671.59,194119.11,4564.77,136065.9,131273.24
2018,5905.45,121519.83,208361.19,4830.97,143744.18,138681.07
2019,6653.87,136917.32,228575.74,5197.35,154642.4,149195.42
2020,6988.38,143916.18,237764.18,5359.53,159596.13,153974.67
2021,7227.73,149165.33,244655.51,5472.53,163311.43,157559.1
2022,7402.34,153014.7,249709.15,5554.89,166035.98,160187.69
2023,7509.81,155464.3,252925.1,5604.67,167769.79,161860.43
2024,7605.79,157913.9,256141.05,5646.0,169503.6,163533.16
2025,7708.87,160363.5,259357.0,5692.74,171237.4,165205.9
2026,7827.83,163512.99,263491.8,5743.05,173466.58,167356.56
2027,7951.19,166312.53,267167.17,5800.87,175448.08,169268.26
2028,8045.48,168762.14,262141.19,5841.63,177181.88,167522.18
2029,8126.03,171561.68,265704.53,5868.74,179163.38,169395.64
2030,8182.16,173661.34,268377.04,5886.26,180649.5,170800.74
2031,8297.14,176810.82,272385.8,5935.0,182878.68,172908.39
