year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,19528.64,187564.87,115701.71,24673.56,647352.14,81833.03
2018,21370.52,205335.05,125915.42,24815.84,651348.22,82338.18
2019,23973.91,230422.36,140334.78,25022.5,656989.75,83051.34
2020,25162.28,241920.71,141445.98,25112.71,659575.45,80772.63
2021,26020.16,250283.14,146072.61,25172.33,661455.96,81002.92
2022,26662.65,256554.97,149542.58,25216.59,662866.34,81175.64
2023,27084.85,260736.19,145953.6,25240.39,663806.59,78668.5
2024,27452.56,264394.75,147899.08,25259.85,664629.32,78766.0
2025,27876.75,268575.97,150122.48,25286.18,665569.57,78877.43
2026,28460.66,274325.15,146985.15,25323.41,666862.42,76396.29
2027,28883.09,278506.36,149118.64,25348.73,667802.68,76504.01
2028,29251.25,282164.93,150985.44,25369.78,668625.4,76598.26
2029,29734.22,286868.8,153385.61,25405.77,669683.18,76719.44
2030,30052.54,290004.71,148454.05,25426.6,670388.38,74151.95
2031,30639.68,295753.89,151263.97,25468.16,671681.23,74294.95
2032,,,153818.43,,,74424.95
2033,,,149737.02,,,71904.81
2034,,,152423.3,,,72042.71
2035,,,154132.75,,,72130.46
2036,,,149601.77,,,69591.75
