year,Base case diesel consumed,Modeled non-residential ashp
2017,52265.2267512,36585.6587259
2018,52265.2267512,36585.6587259
2019,52265.2267512,36585.6587259
2020,52265.2267512,36585.6587259
2021,52265.2267512,36585.6587259
2022,52265.2267512,36585.6587259
2023,52265.2267512,36585.6587259
2024,52265.2267512,36585.6587259
2025,52265.2267512,36585.6587259
2026,52265.2267512,36585.6587259
2027,52265.2267512,36585.6587259
2028,52265.2267512,36585.6587259
2029,52265.2267512,36585.6587259
2030,52265.2267512,36585.6587259
2031,52265.2267512,36585.6587259
