year,Base case cost,Modeled residential energy efficiency
2017,197534.738914,198727.070136
2018,208253.60405,206884.813306
2019,223386.119535,218401.627193
2020,222218.610205,215576.921296
2021,227075.527078,219228.604303
2022,230718.214733,221967.366558
2023,224622.103925,215268.638817
2024,226665.081014,216784.32609
2025,228999.911973,218516.540115
2026,223381.445994,212069.475854
2027,225622.649475,213708.062402
2028,227583.702521,215141.825631
2029,230105.056437,216985.235498
2030,222605.99746,209034.21382
2031,225558.914465,211158.532542
2032,228243.384469,213089.73138
2033,221641.829974,205659.578602
2034,224466.009197,207655.159542
2035,226263.214157,208925.074685
2036,219193.522274,201026.784519
