year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,67057.59,1242853.76,692168.8,60506.18,611030.86,272040.77
2018,70989.0,1315912.29,721434.15,64365.45,650172.35,286601.18
2019,76309.8,1414541.31,772877.18,69596.74,703013.37,309893.92
2020,78765.05,1460202.89,796693.4,72005.6,727476.8,320677.6
2021,80433.62,1491252.77,812888.43,73641.99,744111.93,328010.5
2022,81732.16,1514996.79,825272.86,74929.78,756832.92,333618.01
2023,82640.48,1531434.96,844634.65,75836.45,765639.75,340875.14
2024,83353.06,1544220.2,851389.46,76551.56,772489.51,343924.76
2025,84253.06,1560658.37,871059.37,77444.85,781296.35,351289.72
2026,85235.0,1578923.0,880832.35,78408.2,791081.72,355689.46
2027,86111.82,1595361.17,878408.73,79263.97,799888.56,356123.26
2028,86791.7,1608146.42,885163.54,79926.16,806738.32,359172.88
2029,87787.42,1626411.05,894813.28,80911.83,816523.69,363529.48
2030,88371.09,1637369.83,900603.12,81480.89,822394.91,366143.45
2031,89358.44,1655634.46,910252.86,82452.97,832180.29,370500.05
2032,,,920867.57,,,375292.32
2033,,,931482.28,,,380084.58
2034,,,942096.99,,,384876.85
2035,,,948851.81,,,387926.47
2036,,,959466.52,,,392718.74
