year,population
2003,559.0
2004,575.0
2005,579.0
2006,591.0
2007,572.0
2008,549.0
2009,574.0
2010,556.0
2011,571.0
2012,584.0
2013,596.0
2014,609.0
2015,621.0
2016,634.0
2017,647.0
2018,660.0
2019,673.0
2020,687.0
2021,700.0
2022,713.0
2023,726.0
2024,739.0
2025,753.0
2026,766.0
2027,779.0
2028,793.0
2029,807.0
2030,821.0
2031,835.0
2032,847.0
2033,859.0
2034,871.0
2035,883.0
2036,896.0
2037,909.0
2038,921.0
2039,933.0
2040,944.0
