year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,21685.01,408240.58,868282.19,24606.43,344130.43,431638.54
2018,22465.56,430971.31,956197.68,25950.7,358409.3,458193.5
2019,23593.57,461570.37,1065988.18,27690.42,377630.85,491875.3
2020,23870.17,476432.78,1144643.08,28732.34,386967.03,513369.95
2021,23907.43,486923.88,1230837.93,29581.12,393557.28,534770.19
2022,23796.91,494792.21,1297182.16,30317.04,398499.96,551098.55
2023,23548.94,500037.77,1358040.64,30933.78,401795.08,565347.15
2024,23243.13,504409.06,1417474.83,31518.89,404541.02,578968.72
2025,22966.52,509654.62,1480193.13,32153.34,407836.14,593522.0
2026,22714.74,515774.43,1562743.64,32839.89,411680.45,612356.75
2027,22420.22,521019.98,1627645.2,33483.93,414975.58,627267.7
2028,22082.16,525391.28,1690772.07,34086.46,417721.51,641494.22
2029,21749.58,531511.09,1777150.04,34826.16,421565.82,660955.99
2030,21313.05,535008.13,1839256.95,35425.72,423762.57,674621.72
2031,20990.72,541127.94,1911054.43,36154.5,427606.88,691056.06
2032,20743.75,548122.01,1987079.39,36897.95,432000.38,708576.64
2033,20472.42,554241.82,2061221.86,37586.47,435844.69,725395.14
2034,20224.77,561235.9,2139753.53,38326.8,440238.19,743326.37
2035,19862.74,565607.19,2209564.97,38936.43,442984.12,758647.97
2036,19562.6,572601.26,2290441.64,39710.9,447377.62,776963.37
2037,19145.97,576972.56,2362112.9,40356.74,450123.56,792589.64
2038,18819.92,583966.63,2445334.55,41146.25,454517.05,811289.2
2039,18461.45,589212.18,2522527.09,41817.82,457812.18,828213.67
2040,18202.24,597080.51,2611916.91,42626.24,462754.86,848317.4
