year,population
2003,126.0
2004,112.0
2005,117.0
2006,110.0
2007,133.0
2008,129.0
2009,138.0
2010,136.0
2011,137.0
2012,136.0
2013,135.0
2014,134.0
2015,133.0
2016,132.0
2017,131.0
2018,130.0
2019,130.0
2020,129.0
2021,129.0
2022,128.0
2023,127.0
2024,127.0
2025,126.0
2026,126.0
2027,125.0
2028,125.0
2029,124.0
2030,124.0
2031,124.0
2032,123.0
2033,122.0
2034,121.0
2035,121.0
2036,120.0
2037,120.0
2038,119.0
2039,119.0
2040,118.0
