year,Base case cost,Modeled residential energy efficiency
2017,241475.183844,241120.748011
2018,255603.858817,255134.261256
2019,276011.944888,275388.925907
2020,277207.373899,276499.653038
2021,283815.348227,283039.754134
2022,288898.405402,288065.267747
2023,292456.545425,291576.179745
2024,286250.137451,285329.603229
2025,289703.427689,288736.801915
2026,293650.045103,292634.633861
2027,297103.335341,296042.916372
2028,299569.971225,298471.551975
2029,294244.403154,293098.767537
2030,296636.146335,295453.519827
2031,300462.935424,299234.078284
2032,304768.073149,303490.218729
2033,308594.862238,307271.717254
2034,303043.65139,301672.427161
2035,305823.871962,304414.738198
2036,309994.202821,308537.865319
