year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,33350.85,77387.84,144897.69,39715.52,66797.9,96577.49
2018,35911.75,83339.4,153172.37,42114.38,70846.82,102431.49
2019,39612.58,91936.11,165124.69,45583.46,76695.26,110887.25
2020,41318.48,95903.82,164668.24,47180.15,79394.54,112539.13
2021,42549.65,98769.39,168512.89,48331.58,81344.02,115302.45
2022,43495.57,100973.68,171470.32,49215.01,82843.62,117428.09
2023,44156.34,102516.68,173540.52,49830.61,83893.33,118916.03
2024,44627.59,103618.82,168670.87,50268.87,84643.13,117579.27
2025,45288.82,105161.82,170665.97,50885.48,85692.85,119037.45
2026,46045.11,106925.24,172946.1,51591.45,86892.53,120703.95
2027,46706.1,108468.24,174941.2,52207.66,87942.25,122162.13
2028,47177.1,109570.38,176366.28,52645.51,88692.05,123203.69
2029,47932.68,111333.81,171922.59,53350.13,89891.73,122321.82
2030,48406.57,112435.95,173294.02,53793.9,90641.53,123342.12
2031,49163.64,114199.38,175488.33,54501.57,91841.21,124974.61
2032,50012.76,116183.24,177956.92,55292.55,93190.85,126811.15
2033,50766.05,117946.66,180151.22,55992.7,94390.53,128443.64
2034,51614.03,119930.52,175477.64,56781.49,95740.17,127566.02
2035,52177.96,121253.09,177059.0,57304.59,96639.93,128764.87
2036,53027.39,123236.95,179431.04,58096.38,97989.57,130563.16
2037,53593.03,124559.52,181012.41,58622.95,98889.33,131762.01
2038,54442.56,126543.37,175920.46,59415.0,100238.97,130718.59
2039,55100.9,128086.37,177690.29,60026.29,101288.69,132087.5
2040,56137.89,130511.08,180471.46,60991.82,102938.25,134238.64
