year,Base case cost,Modeled non-residential energy efficiency
2017,144185.737649,150920.370706
2018,154186.223308,159303.244897
2019,168631.369259,171676.144034
2020,175298.359697,177102.598309
2021,180113.408348,180884.685055
2022,183817.291925,183684.905889
2023,186410.010429,185502.971816
2024,188261.952217,186669.999386
2025,190854.670721,188511.308089
2026,193817.777583,190695.230004
2027,196410.496087,192558.704743
2028,198262.437876,193770.076862
2029,201225.544738,195986.089556
2030,203077.486526,197218.105407
2031,206040.593388,199454.277997
