year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,12394.34,1323400.11,1159554.07,7459.49,383014.82,226477.34
2018,13314.51,1410916.89,1249744.1,8586.8,436091.23,262796.67
2019,14577.36,1532909.98,1375851.81,10155.5,510076.53,314597.11
2020,15224.59,1588602.47,1448796.24,10949.29,543852.42,341583.54
2021,15728.47,1628382.83,1519467.5,11563.89,567978.06,364771.01
2022,16137.87,1657555.09,1575094.45,12059.96,585670.2,382761.28
2023,16450.93,1676119.25,1631456.34,12433.77,596928.83,398563.44
2024,16769.78,1694683.42,1680176.11,12816.03,608187.46,412963.44
2025,17093.52,1713247.58,1738000.98,13205.82,619446.1,429370.79
2026,17474.71,1737115.79,1801209.94,13671.7,633921.48,448371.88
2027,17834.22,1758331.98,1863046.84,14111.09,646788.49,466622.16
2028,18171.95,1776896.15,1923346.7,14523.47,658047.12,484053.36
2029,18544.58,1798112.34,1986888.59,14982.44,670914.13,503008.94
2030,18840.4,1811372.45,2043729.35,15341.65,678956.01,518642.73
2031,19279.73,1837892.69,2114030.3,15891.35,695039.77,540760.85
2032,,,2191899.32,,,564067.26
2033,,,2264455.26,,,587118.21
2034,,,2338111.19,,,610624.21
2035,,,2411006.06,,,631323.23
2036,,,2496253.07,,,657864.97
