year,population
2003,677.0
2004,635.0
2005,663.0
2006,641.0
2007,632.0
2008,640.0
2009,640.0
2010,616.0
2011,629.0
2012,642.0
2013,655.0
2014,667.0
2015,681.0
2016,694.0
2017,708.0
2018,722.0
2019,737.0
2020,752.0
2021,767.0
2022,782.0
2023,798.0
2024,814.0
2025,830.0
2026,846.0
2027,863.0
2028,879.0
2029,897.0
2030,914.0
2031,932.0
2032,950.0
2033,968.0
2034,986.0
2035,1005.0
2036,1024.0
2037,1044.0
2038,1065.0
2039,1085.0
2040,1106.0
