year,annotation,Average Load
2003,,46.0
2004,,43.0
2005,,39.0
2006,,49.0
2007,,50.0
2008,,64.0
2009,,52.0
2010,,69.0
2011,,24.0
2012,,53.0
2013,,54.0
2014,start of forecast,46.0
2015,,46.0
2016,,46.0
2017,,46.0
2018,,46.0
2019,,46.0
2020,,46.0
2021,,46.0
2022,,46.0
2023,,46.0
2024,,46.0
2025,,46.0
2026,,46.0
2027,,46.0
2028,,46.0
2029,,46.0
2030,,46.0
2031,,46.0
2032,,46.0
2033,,46.0
2034,,46.0
2035,,46.0
2036,,46.0
2037,,46.0
2038,,46.0
2039,,46.0
2040,,46.0
