year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,298791.01,190343.44,0.0,158073.95,140839.58
2018,0.0,321794.1,203486.35,0.0,167223.22,148991.33
2019,0.0,351917.18,220697.3,0.0,179204.41,159666.25
2020,0.0,366157.18,228833.38,0.0,184868.25,164712.57
2021,0.0,376015.64,234466.06,0.0,188789.36,168206.18
2022,0.0,383135.64,238534.1,0.0,191621.28,170729.34
2023,0.0,388612.57,241663.36,0.0,193799.68,172670.23
2024,0.0,392446.41,243853.85,0.0,195324.56,174028.86
2025,0.0,397375.64,246670.19,0.0,197285.12,175775.66
2026,0.0,403400.26,250112.38,0.0,199681.35,177910.64
2027,0.0,408329.49,252928.71,0.0,201641.91,179657.45
2028,0.0,412711.03,255432.12,0.0,203384.63,181210.16
2029,0.0,418187.96,258561.39,0.0,205563.03,183151.05
2030,0.0,421474.11,260438.95,0.0,206870.07,184315.59
2031,0.0,427498.73,263881.14,0.0,209266.31,186450.57
2032,0.0,433523.34,258288.21,0.0,211662.54,183488.65
2033,0.0,439547.96,261614.06,0.0,214058.78,185565.93
2034,0.0,446120.27,265242.26,0.0,216672.86,187832.05
2035,0.0,449954.11,267358.71,0.0,218197.74,189153.96
2036,0.0,456526.42,270986.91,0.0,220811.81,191420.08
2037,0.0,460360.27,273103.36,0.0,222336.69,192741.99
2038,0.0,466932.58,276731.55,0.0,224950.77,195008.11
2039,0.0,471861.81,279452.7,0.0,226911.33,196707.7
2040,0.0,478434.12,283080.9,0.0,229525.41,198973.83
