year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,12195.05,3113008.93,1060099.99,21905.58,339038.68,335073.85
2018,12988.28,3292323.44,1135763.98,23724.05,365636.05,366396.56
2019,14060.62,3543363.75,1229567.22,26232.55,402872.36,407872.29
2020,14610.06,3658125.04,1283357.21,27448.01,419894.68,429443.68
2021,15043.29,3744196.0,1329153.48,28385.1,432661.42,446970.45
2022,15362.91,3801576.64,1360116.73,29046.0,441172.58,458801.51
2023,15612.87,3844612.13,1393338.67,29554.08,447555.95,470063.53
2024,15833.4,3880475.03,1418036.38,29992.03,452875.42,478769.54
2025,16067.97,3916337.93,1449573.4,30446.7,458194.89,489126.65
2026,16406.36,3973718.57,1488629.92,31132.21,466706.05,503033.79
2027,16691.76,4009581.47,1527676.47,31647.39,472025.53,515269.14
2028,16945.61,4045444.37,1560337.73,32126.39,477345.0,526007.27
2029,17279.04,4095652.44,1605229.66,32772.15,484792.26,540891.4
2030,17526.26,4124342.76,1636108.7,33208.22,489047.84,550691.65
2031,17843.91,4174550.82,1674993.71,33836.93,496495.11,564206.78
