year,Base case cost,Modeled transmission and interties
2021,1581746.7672,
2022,1636866.25818,
2023,1679699.06969,
2024,1717604.56395,
2025,1757301.0079,
2026,1816140.61605,
2027,1863765.46782,
2028,1907440.8197,
2029,1965351.13376,
2030,2007062.02851,
2031,2063138.75122,
2032,2120396.20677,
2033,2184105.78648,
2034,2241033.87198,
2035,2286801.60596,
2036,2350175.93401,
2037,2392723.48753,
2038,2457899.05808,
2039,2517144.49719,
2040,2591060.13748,
