year,Base case diesel consumed,Modeled non-residential ashp
2017,17658.9909995,12361.2936996
2018,17658.9909995,12361.2936996
2019,17658.9909995,12361.2936996
2020,17658.9909995,12361.2936996
2021,17658.9909995,12361.2936996
2022,17658.9909995,12361.2936996
2023,17658.9909995,12361.2936996
2024,17658.9909995,12361.2936996
2025,17658.9909995,12361.2936996
2026,17658.9909995,12361.2936996
2027,17658.9909995,12361.2936996
2028,17658.9909995,12361.2936996
2029,17658.9909995,12361.2936996
2030,17658.9909995,12361.2936996
2031,17658.9909995,12361.2936996
