year,Base case cost,Modeled residential energy efficiency
2017,112936.193456,126217.645625
2018,125101.137339,136206.73257
2019,137645.950843,145850.403492
2020,143918.357596,150672.238952
2021,148099.962097,153886.795926
2022,151584.632515,156565.593404
2023,153675.434766,158172.871891
2024,155417.769975,159512.27063
2025,154122.361937,157652.751534
2026,156845.414398,159731.105644
2027,158887.703744,161289.871226
2028,160929.993091,162848.636808
2029,159359.678593,160714.211253
2030,156703.535549,157735.719033
2031,155247.209054,155634.694186
2032,162215.115571,161877.315057
2033,164808.800287,163826.301421
2034,167726.695592,166018.91108
2035,173648.409757,171537.688776
2036,172265.643845,169429.637217
