year,Base case cost,Modeled transmission and interties
2021,1359624.37091,
2022,1405109.62744,
2023,1433201.38953,
2024,1458105.61958,
2025,1485138.8982,
2026,1519592.97154,
2027,1549128.4863,
2028,1570778.73545,
2029,1600733.07943,
2030,1618435.99739,
2031,1656496.43199,
2032,1688544.92209,
2033,1719230.87481,
2034,1754612.5475,
2035,1773453.8218,
2036,1810078.55815,
2037,1830337.40829,
2038,1870990.69112,
2039,1894429.01889,
2040,1934982.96402,
