year,Base case cost,Modeled non-residential energy efficiency
2017,1105711.96012,1057602.53813
2018,1160882.60864,1105615.27461
2019,1235362.98414,1171165.35593
2020,1269844.63947,1200528.27881
2021,1293292.16509,1219940.0121
2022,1311222.62585,1234397.05559
2023,1323636.02177,1243898.40527
2024,1333290.88526,1250941.84461
2025,1345704.28118,1260523.94404
2026,1359496.94331,1271394.38652
2027,1371910.33922,1281053.49491
2028,1381565.20272,1288250.9955
2029,1395357.86485,1299232.92734
2030,1403633.46212,1305252.76614
2031,1417426.12425,1316304.73723
