year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,65633.83,598617.42,388478.94,94684.13,507094.54,286419.98
2018,69484.14,633805.88,410142.56,98395.31,527076.73,297706.43
2019,74689.11,681310.3,439388.44,103423.93,554052.69,312943.14
2020,77088.51,703303.08,452928.2,105726.76,566541.56,319997.17
2021,78720.66,718258.18,462135.24,107294.35,575033.99,324793.92
2022,79985.23,729694.43,469175.91,108533.23,581528.2,328462.01
2023,80865.74,737611.83,474050.23,109402.97,586024.19,331001.46
2024,81552.18,743769.81,477841.36,110083.17,589521.07,332976.59
2025,82425.34,751687.21,482715.67,110934.88,594017.07,335516.05
2026,83386.86,760484.33,488131.58,111860.32,599012.61,338337.66
2027,84251.03,768401.73,493005.89,112690.4,603508.61,340877.11
2028,84919.16,774559.71,496797.02,113326.48,607005.49,342852.24
2029,85889.68,783356.83,502212.93,114273.55,612001.04,345673.85
2030,86465.13,788635.1,505462.47,114825.43,614998.37,347366.82
2031,87438.99,797432.21,510878.37,115780.31,619993.91,350188.43
2032,88488.93,807109.04,516835.87,116780.18,625489.01,353292.21
2033,89552.68,816785.86,522793.36,117812.76,630984.12,356395.98
2034,90601.5,826462.69,528750.86,118810.23,636479.22,359499.76
2035,91281.22,832620.67,532541.99,119473.87,639976.1,361474.89
2036,92336.78,842297.5,538499.48,120487.3,645471.2,364578.66
2037,93014.0,848455.48,542290.62,121145.06,648968.09,366553.79
2038,94167.19,859012.01,548789.7,122254.57,654962.74,369939.72
2039,94929.43,866049.71,553122.42,122979.08,658959.18,372197.02
2040,96077.69,876606.24,559621.51,124077.33,664953.84,375582.95
