year,Base case cost,Modeled transmission and interties
2021,213274.686188,
2022,219368.248651,
2023,223245.970218,
2024,226781.122114,
2025,230652.994931,
2026,235275.17888,
2027,238779.415952,
2028,242271.955523,
2029,246302.580139,
2030,248672.995154,
2031,253613.518236,
2032,258708.615439,
2033,263239.725988,
2034,268712.485364,
2035,271580.879706,
2036,276621.667082,
2037,279895.296278,
2038,284914.359724,
2039,288284.911071,
2040,294268.182811,
