year,Base case cost,Modeled transmission and interties
2021,2127727.79013,
2022,2199917.10825,
2023,2250520.62707,
2024,2286596.15543,
2025,2337181.2521,
2026,2395014.04747,
2027,2445578.59635,
2028,2481620.82313,
2029,2539670.43303,
2030,2575951.43922,
2031,2633743.84757,
2032,2698779.70336,
2033,2756279.48295,
2034,2821284.1628,
2035,2864520.23893,
2036,2929501.53682,
2037,2972718.48226,
2038,3037973.27822,
2039,3088425.16857,
2040,3167863.60248,
