year,Base case cost,Modeled diesel efficiency
2019,72415.1107746,217005.522024
2020,76688.0520936,217346.882804
2021,79611.6435224,216544.604013
2022,81860.560006,215210.080206
2023,83434.8015446,213341.410691
2024,84784.1514348,211345.633228
2025,86358.3929734,209629.829124
2026,88157.5261604,208192.228217
2027,89731.7676989,206622.207909
2028,90856.2259408,204713.633146
2029,92655.3591277,203487.090069
2030,93779.8173696,201714.287063
2031,95578.9505565,200620.333599
2032,97602.9753918,199794.800423
2033,99402.1085788,198827.294267
2034,101426.133414,198125.244797
2035,102775.483304,196869.434269
2036,104799.50814,196285.14801
2037,106148.85803,195144.34064
2038,108172.882865,194672.362147
