year,annotation,diesel generation efficiency
2003,,
2004,,
2005,,
2006,,
2007,,
2008,,
2009,,9.32
2010,,8.81
2011,,8.38
2012,,13.02
2013,,12.52
2014,start of forecast,11.31
2015,,11.31
2016,,11.31
2017,,11.31
2018,,11.31
2019,,11.31
2020,,11.31
2021,,11.31
2022,,11.31
2023,,11.31
2024,,11.31
2025,,11.31
2026,,11.31
2027,,11.31
2028,,11.31
2029,,11.31
2030,,11.31
2031,,11.31
2032,,11.31
2033,,11.31
2034,,11.31
2035,,11.31
2036,,11.31
2037,,11.31
2038,,11.31
2039,,11.31
2040,,11.31
