year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,23172.78,446292.39,261154.31,51108.8,1343759.81,288043.52
2018,25826.03,497437.17,289641.68,53614.27,1409766.1,302192.39
2019,29560.76,569504.81,329782.98,57137.67,1502774.97,322129.43
2020,31302.23,603213.87,348558.75,58775.72,1546279.12,331454.83
2021,32552.08,627623.87,353182.3,59941.03,1577782.12,330855.35
2022,33433.78,645059.59,362653.29,60753.32,1600284.26,335573.98
2023,34068.15,657845.79,369598.68,61326.88,1616785.84,339034.3
2024,34576.81,668307.22,375281.28,61777.69,1630287.12,341865.47
2025,35141.78,679931.03,371900.73,62279.23,1645288.55,337344.3
2026,35888.54,695041.99,379900.39,62955.17,1664790.41,341342.89
2027,36508.06,707828.18,386669.33,63505.79,1681291.99,344726.32
2028,37005.89,718289.61,381983.67,63940.97,1694793.27,339596.97
2029,37738.42,733400.57,389774.8,64595.15,1714295.13,343504.69
2030,38115.32,741537.24,393970.02,64917.04,1724796.13,345608.85
2031,38847.96,756648.2,391007.91,65573.9,1744297.99,341388.27
2032,39645.52,772921.53,399173.78,66297.63,1765300.0,345498.71
2033,40444.61,789194.87,407339.66,67025.17,1786302.0,349609.16
2034,41232.61,805468.21,404078.57,67734.88,1807304.0,345297.7
2035,41724.19,815929.64,409183.69,68166.41,1820805.29,347877.22
2036,42574.3,833365.36,417692.23,68939.16,1843307.43,352176.4
2037,43065.35,843826.79,422797.36,69371.59,1856808.72,354755.92
2038,43916.7,861262.51,419108.97,70148.51,1879310.87,350297.66
2039,44527.11,874048.71,425172.11,70696.0,1895812.44,353373.5
2040,45497.81,893809.19,434542.43,71588.29,1921314.87,358127.08
